Unnamed: 0,tweet,target
1934,Not everyone wants to see me happy ????,1
2313,"What is the base of the power? When it can be definite ""power""?The loneliness or the company create it?   ",0
1553,Having holiday for the first time in 4/5 years â€¦ and i hate it.   ,0
271,jfc ANOTHER bad morning  I dont even have anything to be depressed about  oh hang on … leaving me to fester under the poverty line for 10 years,1
2521,The best revenge ever....is success👌👊💪,0
2335,Add me on Snapchat! Dm me for my snapcode! #amosc #snapchat #sc #snap,0
1430,Beware of little expenses. A small leak will sink a great ship. -Benjamin Franklin,0
2260,I really feel lk crying right now   ,1
437,They say ur a prdct of ur surroundings. A bit intimidated by the crazy amazing ppl I met @ @codecityco @n8walke @dianap_patton @DrMattKutz,0
2842,Always forget about  especially lately after suffering with  and trying to get better. Also I prefer ,1
899, and  partners in crime. One could lead to the other.Both effective in destroying lives and the spirit of young and old!,0
1171,ANOHNI asks basic questions of your soul and strips you bare. AND the music and visuals are incredible.   Fucking hell.  ,0
2662,Super excited and Counting down the hours until I see @Pink tomorrow night!!! #awesomeness 😍,0
2223,A simple wallpaper ever 😂,0
434,@joannemarie2000 hopefully you are always #smiling TY #appreciate ya,0
1928,Loneliness does not just happen on this one day but all year round   ,0
1992,"He who. can suppress a moment's anger, may prevent many days' sorrow. Chinese Proverbs\n\n#MakingMEGATurkeyWithMcLisse",0
2376,"Why was 6 afraid of 7?\nCause 7 ate 9. BUT, why DID 7 eat 9??\nBecause you should eat 3 squared meals a day! 😜 #jokes #meme #dankmemes #funny",0
999,Loading my pipe and smoking this depression away,1
1848,I miss my friends and family. ,1
550,Closing New Years Eve and opening New Years Day.. ,0
171,It's weird that I get 300x more depressed over Christmas break every year.  ,1
2777,Maybe this IT chaebol is future Wang So. ,0
1916,"Apparently my stomach can no longer handle extra spicy chili without trying to kill me. What's next, rice pudding and Ensure? ",0
2772,"@stephenasmith You made me laugh today when you told a caller to turn up the volume, that you weren't doing the #MarvinGaye thing #levity",0
1023,I wish I wasn't Here. I can't take this much longer. Feel worthless. Don't know how to change things.That's what  is like,1
2811,Just woke up  but want to go back 2 sleep. ,1
1649,Look at those U ❤️ like #Okja looks at #Mija - Be a #Mija &amp; help sum1 in need-remem 🐖🦃🐓🐄🐾feel just as we do.. #love #fear #longing and #pain,0
1131,@riley_sager Happy US Publication day Riley!! So excited for you and for everyone who is yet to read the amazing #FinalGirls #TwoDaysFor🇬🇧,0
364,"The worst thing about  is that it teases you thinking you are getting better, but then it drops you back to the bottom harder every time.  I wish I could just be happy....  pic.twitter.com/zRf2H1L13H",1
1095,It appears that my bffs  &  decided to stop by today making it impossible to leave the house. ,0
519, trying to promote your video to a youtuber over 100k is simply pointless  ,0
2269,Be happy. Be confident. Be kind.\n\n #KissablesLoveSMShopmag\nAllOutDenimFor KISSMARC,0
1322,'s . Someone destroyed her . Who could have done such an awful thing? pic.twitter.com/L5ubpQp3QK,0
1584,I wish for my Powers be multiplied and the Insight that I had into their understanding be made clearer #joy,0
2170,"""And when I'm laying in my bed, I think about life and I think about death...neither one...appeals to me. ""  ",0
787,What should i do with my life...so many things that i should do but so many things i dont wanna be doing,1
1674,Art hasn't tweeted lately because he lacks  access (and also access to ropes and sharp objects). He's .,0
1484,Mayweather's trash talking is on par with Nate Diaz #terrible would love to see McGregor KO him #MayweatherVsMcGregor,0
2969,Feeling very very lazy to pack :( I don't want to go home just yet !!   ????,1
3065,You won't reach a #goal you hide in a drawer. Keep it in front of your face at all times.  #WednesdayWisdom,0
3081,"Pop in to see an elderly relative, friend or neighbour this  and help combat   pic.twitter.com/3Zy8CXTriS",0
1126,"Holidays can be tough. I've been there. If you're struggling this holiday and want to talk, I'm here.      ",0
1099,A person with a broken spirit gives up............ nothing but  keeps them up....... and suicide tells them their time is up (Proverbs 15:13),0
1833,"The darkness looming around us this NEW time of YEAR, we must strongly send away no longer live in tears. ?©  ",1
1941,What do you call a camel with no humps?  Humphrey! #joke  #writerslife #HAHAHA #WednesdayWisdom,0
947,"It’s a painfully hopeless life to live, with the mistake of keep trying not to hope of hoping not making more mistakes.  pic.twitter.com/fUuOChsdyf",0
2423,107   ???????????????????????????  ?????????????.......   ??????????????????????????   ??????????????????????????????????   ???????????????????????????????   ???????????????????????????????????????????????????????????????????????????????????????????????????????????????????   ?????????.......?????????????????,0
1703,When i have nobody to talk to. Nobody to rely on. Trap in my own space. Living becomes so meaningless.  ?,1
2135,Staying alone .. Meditation time ... Sufian Session ...  :),0
1335,Your smile could never make me frown.,0
1332,Give up now on the one I like and I'll regret it the rest of my life... ,0
987,"Im getting drunk on mont blanc ,watching big bang theory and eating cake.  ",0
821,@TarekFatah Wishing you well sir... you are an extremely straightforward and jovial person...,0
2033,Hi // I'll be gone for a while // stay strong    pic.twitter.com/vcnKc6gsDC,1
617,"Sigh ???” another year coming to a close. For the first time in a while, I want to be alone.  (1/2)",1
1874,This song on repeat all day    pic.twitter.com/b6lMpVGyPz,0
2675,do my tweets exist out of my profile cuz i dont think they do no one finds them,0
1774,"I always love my family, I always love you as my sister, but not anymore. You are not the same.   ",0
197,Only the insecure withhold praise of another's achievements     ,0
2920,119   ?????????????   ???????????????????  ???..............??????????????  ?????????????????????????????????????????????????   ???????????????????????????????   ???????????????????????????????????????????  ????????????????  pic.twitter.com/DwBKQdEl5J,0
2824,"Possible 2016 treatment breakthrough for  and suicidal thinking using ketamine & similar drugs? (Rajkumar R, Pharmacol Res, 2015)",0
2858,"smile princess , it looks good on you ..",0
1594,The 1st thing I do when I'm  is look up sad things. I think I need to be looking up happy things instead.  pic.twitter.com/7h5BkVZKB8,1
3016,@WalmartToday your hitting it spot on with your commercials. Love the one with the town coming to eat and bringing chairs. #brilliant,0
1926,@Creative_Voices @ScotParl Happy to help :-),0
1696,You get  because you know that you're not what you should be...,0
2209,Dean Fujioka's History Maker is on Spotify as well as Breaking Benjamin's Dear Agony. #amazing #wonderful #iloveyouspotify #noonecaresbutido,0
2277,Watching your  video is a good way to remind yourself of why you're ,1
79,"@KatRamsland 'call to action by TV host John Oliver, who urged viewers to leave comments expressing their displeasure at the FCC's policies.",0
1222,"We planned for this wedding 362 days, all for Mother Nature to go and fuck everything up...thanks a bunch ",0
1578,@MarcMero Happy Aniversary to you both! Hope you have a wonderful day!,0
3103,When your family emotional blackmail you to do something against your will.     ,0
1497,"Always laugh when you can, it is  cheap medicine 🤣",0
2712,Man it's terrible when your  an got a lot of problems more then you can say.,1
2392,Edge of my seat @GameOfThrones loved it #dragonsontheWall ,0
2948,When the thing you cut with goes dull so you only get 3 good cuts in and the rest are just fails. Just fabulous! :/  ,1
756,When you feel like a stranger in your own environment.   pic.twitter.com/w1sj4IlSUa,1
1470,104  ???????????????????????????  ???????????????????????????????????????????????   ???????????????????  ?????????????????????????????????????????????????????????????   ?????????????????????ww  ???????????????????????????????????????????w   ?????????????   ??????????????????????????????????????????????????????????????????????????????,0
2734,My God we live in a sick world!   ,1
2383,I thought nothing bad happened on Christmas Eve!!!!   ,0
2187,This rain had me dancing in the street #rejoice #rejoice #thetimeofgreatsorrowisover,0
901,@ZELO96 That's right! Keep laughing and always smile 🙂🙃😉\nNow wat the heck was deleted I just woke up 😉😏,0
106,"Yet another sleepless night. I record 'comfort' stuff. Will be watching the *Hairy Bikers* and *A Place in the Sun* until the wee, small hours. With my little dog ?  ",1
1258,@karenlynnn I'm just a dabbler but I'm very glad to meet you as well. 😊,0
512,I've just ate 5 bags of sweets. WHAT IS LIFE,1
959,"The only possible  for  is trying to convince him/her by a huge . Of course they are right, come on!",0
1420,Still wondering if SyFy can have a theme song for ?   pic.twitter.com/E7li3gwIfU,0
902,6 Day Cooldown on CSGO competitive only cause i kicked an AFK! Thats dumb ...,0
1490,Olivia is a prime example how you can be gorgeous on the outside &amp; have a really shitty personality! #looksainteverything #loveisland ,0
835,I need to work on being a stronger person emotionally ,1
1475,Chad and Sarah is honestly me and my ex 10 years ago 😂😂 #CBB #horrifying,0
2193,"I reaaaallly don't want to go to work tomorrow,  five days off isn't enough, but come Wednesday four more. Can't wait. Love it!",0
656,Joker's job is to make public smile &amp; not spread hatred by d way. @Ra_Bies,0
2004,Bui Bui Ah Boi dressed and acting like an uncle his eyes glued to the phone screen Sitting down at the first free seat,0
906,How come theres no support or advice for people with  in the  Credits? Still frowned upon!  Disgusting!,0
1989,@BugsySeigal been reading your Twitter this lunchtime... you're very angry aren't you 😂😂,0
2610,Having a day where I hate myself for not perusing art stuff harder & being too sad to do anything about that.  ,1
127,"You are MINE, my baby, my headache, my love, my smile, my frown, my wrong, my right, my pain, my happiness, my everything.",0
3169,"Nowadays, people are feeling lonelier because the quality of friendships and relationships are perceived to be of lower quality than in the past. ",0
1142,"Hewwo, I'm kinda feeling down. I don't think I'm ever going to be noticed as an artist. I promote and such but I'm not sure what would draw attention to others besides requests. Which is fine but I'm not really making a name for myself. And I hate it.     pic.twitter.com/8yZKCDI8xh",1
2616,"Don't be  due to -ve activities of other's-Be  & understand,""Addicted of -ve ego satisfaction is dangerous""-Make distance",0
1238,"May you find your #center the peace of your #soul, joy in your #heart #understanding in your #mind. This is my #blessing &amp; #prayer for you.🌞",0
278,"41 year old woman wth chronic pain,  and  ""I've noticed that I'm not breaking down crying everyday, my mood seems to be more positive and the intense, intrusive thoughts aren't as strong. It's only been 6 micro doses but I feel like I'm seeing some improvement.""  pic.twitter.com/CFTdb6q2ka",1
834,Well i guess no clockwork for me ????,1
255,Love that character     pic.twitter.com/uRCSKr2or8,0
2790,I love being outside right before sunrise/after sunset because the sky is so bright blue and it brings me peace,0
77,The incredible Dr. David Feifel and I. Wouldn't be alive if it wasn't for this man! Such an amazing person!    pic.twitter.com/UW3p1yD9EZ,1
1325,a neend in need is a neend indeed   ,0
822,if anybody wants to talk im here,0
2692,How many suicides does it take for people to realize that what you say fucking mattersâœŒï¸� ?—  ... pic.twitter.com/6JC0QDAYGW,0
1505,"I'm very unhappy, I don't have a girlfriend, I don't have a Boyfriend and I don't Like where I live   ",1
2090,"Always thought helping others would come back when you need it most, unfortunately beginning to think otherwise...  ",0
2201,Ultimate step to overcoming  and  is to make a positive decision YOU are going to do something about it and when.,0
195,Still can't fit any of my jeans. ,0
2113,@keval_91 @ChopdUK Sort it out @ChopdUK ,0
1042,"@tays5h happy birthday baby, i wish you happiness in liiiiife☁💙✨",0
2859,My : Being the nicest I can to other people. And making  my bitch this year.,1
1378,Feeling unappreciated.   I feel really crappy about myself right now.,1
1098,???¢ need to book a holiday asap   pic.twitter.com/gRBEuV5aIX,0
2390,I can't sleep knowing Brittany is leaving in a couple days.. ????????,0
1999,I've come to the conclusion that @AmericanDadTBS is the best #animated #show ever. It really knows how to #tickle my giggle muscle.,0
317,You can't stay mad at someone who makes you smile.,0
751,First class of the day &amp; I have the hottest professor #god #is #good,0
3197,Compact Metal Leaf Grinder with Four Layers  pic.twitter.com/VTan3PBT6H,0
1052,My  binge concluded with episode 3 last night. Anakin Skywalker's life is just heart breaking. ????,0
3176,Happy New Year Got so much to do over next few months it's overpowering. Guess I'll start 2017  and try to work towards happy...,0
663,"Daughter, her husband and kids caught a boatload of red snapper &amp; mackerel off Port Aransas... we enjoyed the #fish feast #delicious",0
2619,"sometimes, you need to pretend that everything is okay even its not.  ",1
922,They leave you with so many unasked and unanswered questions.... #Grandparents #sadness #myroots #abuelitos,1
315,"Had to listen to someone tell me how wonderful his Christmas was, dinner, games, etc. Then he asked about mine. ",1
1362,It's depressing because it's true???•   pic.twitter.com/HNIl8JFKDx,0
1167,"Gazing in wonder at what may be, my last wine club shipment.  ",0
470,@bugwan Crown? Teaching the kiddies to have a flutter?,0
3142,Nobody chooses to be . But we do have the power to choose how we deal with it. We can give in & let the black dog hound us.  Or we can choose to fight the inner b*tch that keeps us prisoner. Start by choosing to ignore her voice & choose  thoughts instead. pic.twitter.com/zMZcKcpuJb,0
744,not even in school and anatomy still manages to ruin my day. fuck that bitch of a teacher too ???­???­???­???­ ,0
199,All I want is get my sister @ashleyclaw &amp; @chrisdelia in a room and listen to both of them laugh #Hollywoodimprov #laughteristhebestmeds #😂,0
3049,Woke up to my neighbors singing Perfect by Ed Sheeran. 😊 My mood has been set. 😍,0
2484,This has been a long night...,0
1694,"@NJ_1288 To spread some cheer in your colleagues otherwise dull life? It's like 'hey dude u got no chills, here have some email' 😜",0
2038,@Walu2go @ThisisLukeOwen Yes it is. I especially love the ramble chat love when they go off topic for like ten minutes. #awesomeness,0
1816,I love watching the bats in the evenings over the vegetable garden. #bliss #happy #urbanfarm,0
1308,"Trump wants to make America great again and guest what, he asks obama's Kenyan-born half brother for help  ",0
261,My best friend died 10 years ago on this day in a car crash. Y after 10 years is it still killing me. Literally torn up Need HELP ,1
757,"I try to be optimistic, but it just gets hard when all attempts to try are met with failure. ",0
616,Come on blues #StateOfOrigin #Origin  #NSWBlues #nsw,0
1201,"Nole, you just can't go easy on a girl's heart can you? #Wimbledon ",0
2781,Sentiment analysis algorithms from Democrats and Mrs. Obama are designed to engineer . Reject it in its entirety.,0
1734,YOU MIGHT BE TRYING TO FILL THE VOID IN YOUR #HEART WITH ALL SORTS OF THINGS BUT THAT PLACE BELONGS TO JESUS CHRIST #music #worry #love #SMM,0
2292,im gonna rejoice because im gonna see jr and aron .,0
2218,Ot6 still exist? #julid #deletesoon ,0
3122,"Well my darling Beatrice has now got cardiac cachexia, basically because of her heart disease she is losing weight quickly ?? Her heart consultant says there is nothing we can do to stop this as it is part of the disease progression ??  pic.twitter.com/oNm1tNFjVW",0
2143,@shahidafridi37 at his best.... Great to watch u go big sir. #tremendous hits \nDts boom boom Afridi 😍,0
3029,@annarxbs @lolitsluan oh my lord I love you both with all of my heart. I feel so good and happy and you make it possible xx,0
915,Why can't the voices in my head shut up?!  ,1
2425,"I can't get the images of  out of my mind. Everywhere was busy. It's not like there's no money around,  more like there's no will to change the status quo. ",0
1619,My night was amazing and awesome than it turned to shit really quickly,1
1884,nothing better than going on holiday when the weathers grim at home,0
2508,@talkfreelyalway @westbrookdanni Haha 👌🏼it's nice to know you take the time to find out so much about me too #flattered 😘,0
2400,I have uploaded my first article for @TheProteinWorks! Keep your eyes open for more 😉💪👌#recipes #nutrition #gainz #delicious #biggestfan,0
2299,You know things are bad when your emotions slide because WordPress blocks one of your blog posts.  ,0
2235,I am so sad I have to work on Christmas. My favorite time of year & I'm gonna be working &/or alone in my apartment ??????????,1
2276,"so like... i lost all my followers but when i press the thingy to show who i’m following and who my followers are, they’re all there...   Send help ?????   ",0
818,All these David Brooks sandwich tweets are much-needed comic relief. #hilarious #sopressatta,0
1397,Omg doorbell ring and I thought it was him…I hate anxiety attacks…,1
1561,It's not always the tears that measure the pain. Sometimes it's the smile we fake.,0
2367,No Michelle Obama USA is NOT entering a time of . Actually now that barrack is leaving we have GREAT  for our future! ,0
1432,"@INFOSMESSl Happy birthday, hope you have a good day!",0
2533,The fact that I'm leaving warm weather and palm trees for negative weather and snow literally could make me cry.  ??Œ´â??ï¸�â�„ï¸� ???­???­???­,0
2121,@ClairePotter @Mermaids_March @2minbeachclean Woohoo! Enjoy Claire! Happy Tuesday :D,0
2050,The lies we believe ensnare us.      pic.twitter.com/d1TlxzGsAg,0
2902,I admit I have been  the last 24 hrs. I have barely been smiling and just cannot shake it right now.,1
156,Starting to feel really anxious and sad and empty. ,1
2789,"Why is it that every one gets  what I want,  I guess  whatever...   ",1
244,Whatever it takes to keep fucking  and bastard  at bay.  Wishing you a bloody happy New Year!  pic.twitter.com/3qWP4Lt25E,0
2182,Best anxiety & depression  quick fix : the loving eyes of your pup. The world feels 1000 times more hopeful after a receiving some . pic.twitter.com/PlCs6KUyGj,0
2352,"The deep  I thought passed last week has come back stronger than before. I need you, please just text me.  pic.twitter.com/fvfT6oKokh",1
2756,"In addressing loneliness, a danger that we must watch out for is indulging in the sexy new robotic industry to provide the lonely with robot companions.   pic.twitter.com/4QafHgHhnj",0
667,No job. No car. No money. No worth. .... ..... ....... That’s kinda where I am @ right now.,1
2174,I don't think I wanna see  for awhile  Disney you went to far with the feels.. and I thought Brother Bear was bad,0
2129,"“In utter loneliness, a writer tries to explain the inexplicable.” ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? -?? John Steinbeck  ",0
1722,@Villesportslaw You are way late to the party my friend. We were all over this yesterday... #hilarious,0
2770,ebullient [ih BUL yunt] adj.boiling; bubbling with excitement; exuberant. A boiling liquid can be called ebullient. Excited or enthusiastic.,0
566,Nicole: we have to go somewhere warm and tropical\nMe: okay where?\nNicole: Oakland\n\nWhy does no one in my life ever look at a map?? #lost,0
2052,"There's no pine in it, there's no apple in it, Let's call it Pineapple #funny",0
109,promoting taeny while tiff is here yes 👌,0
300,Wishing you a blessed and happy morning. Glad to be here. Do you🤔 and brighten someone's day in your pursuit of happiness.,0
1172,I just want someone to look at me and be proud...I want to feel loved again...,1
3092,Good Morning #start 2Wheel #free course *Pune *8888006565,0
870,Creating this account because I’m  lol.,0
1205," people may be preoccupied with thoughts of worthlessness, inappropriate guilt, helplessness, hopelessness, and self-hatred.",0
238,i feel like i'm a prisoner of my own life.. like as if my life was a jail and i'm doing a lifetime sentence ,1
1920,Love getting them calls ,0
1315,In my feelings tonite .    # tired,1
3112,Of course Raj has twisted tea bags after I graduate..... I never got to throw my Boston tea party,0
3021,Gm and have a  #Tuesday!,0
827,I feel like I'm just waiting for the day to be over to get to the next day so I'll be one day closer to my life changing.,1
2350,I just had another one of my breakdowns. I saw it coming. I've been feeling it for days. Back in isolation I go!  ,1
620,@Sethrogen HUGE fan of your work!!! But tell me how baked were you guys when y'all came up with the Sausage Party idea?? #hilarious,0
2329,@nadisaonline i'm very happy glad or whatever the feelings i'm not into dramas,0
1014,Don't be discouraged.,0
2324,Nice to be able to turn the alarm clock off until next Tuesday morning. #awesome,0
11,*sigh* ???? I haven't cried so much…I'm in so much pain…,1
1929,Maybe I am writting to much..    * going to bed* ..,0
46,"@FairtradeUKNews @adamawine Wishing you a joyful day with great food, wine and company 👌",0
848,You know you're depressed when most of your friends have ps4 and your stuck on ps3  dealing with drama from 12 year olds :'( ,0
1603,"???????????? ???? ???????????????????????????? ???? ???????? ?? ???????????????? ???? ?????? ?????? ??????????????, ?? ???? ?????? ?????? ?????? ??????. ",0
2377,I think I have hit rock bottom as a  fan.... ????,0
2557,Definition of utter : Using PowerPoint on a .  It's like Microsoft did it on purpose...,0
2972,"Almost killed myself, God... -.-   ",1
1089,@theviberide great workout this morning alongside @Emily_Gagnon thx #Courtney my legs are still ,0
684,"Thus said the Lord God...”I have heard your #prayer, I have seen your #tears, behold, I will #heal you”... 2kings 20:5a #hope #joy #jesus",0
219,I'm shaking in my boots now. The Taffia are in full flow 😂😂,0
3127,I Barely Tweet???? I Have No Followers????,0
2450,"A day saturated with  and . Brutal. Oh, the human mind. What an enemy.",1
543,142  ???????????????????   ???????????????????????????????????   ??????????????????????????????????????????????????ww????????????????????????????   ????????????????????????????????????????????? ?????????????????????????????????   ?????????w????????????w  pic.twitter.com/2hJYbiVJnU,0
390,Mentally suffered #iwanttodie #worthless #lifewithoutcolor  #pain #suicidal,1
2916,I don't know what leads more to  and  Getting invalidated or getting ignored with crying for help with .,1
2809,feeling so alone and misunderstood.,1
841,It's only 40 minutes before the  arrives an the  months begin. Look after yourselves and others speak about your problems  pic.twitter.com/gDHivI7EAN,0
1745,Start rehearsals for RSC Open Stages Macbeth next Sunday! Should be good if I can get in the mood! ,0
235,I can now see all of your tweets on one timeline. Makes life a lot easier. Just say hello and I will add you!  ,0
1002,I see so many people moving forward with their life and doing great things and here I am doing absolutely nothing????????    pic.twitter.com/yiiq7LQqk7,1
650,Not looking forward to New Years Eve. Going to be alone. Makes me depressed just thinking about it.   ,1
1223,This officer is a hero! 👏 #dogs_of_instagram #adorable #doglovers,0
830,@ArriFaun This was such a great way to start the day lmao 🤣😂,0
703,Is it today? It can be!  to choose happiness + success over  + failure  pic.twitter.com/g48kuK2vEo,0
1250,"“Let us not become weary in doing good, for at the proper time we will reap a harvest if we do not give up.”\nGalatians 6:9 NIV",0
1079,"I keep so many #secrets, my heads gonna #explode!!! \nOh hey there i didn't notice u were reading this see #good #morning \n@GoodMorningWord 💖",0
3183,It takes a smoke detector 4 months to stop beeping if you were wondering how #lazy I am. #lol #funny #Comedy #laughs #CrackMeUp #hilarious,0
723,@joeAlane @KayleyHignell Think too timid. I think a £50 fee for all for ETs as suggested by @Wonkypolicywonk is way to go.,0
1327,Maybe I won't see 2017. I don't know.   ,1
418,137.5  ?????????????????????????????????????????????????????????????????????????????????   ?????????????????????w??????????????????????????   ??????????????????????????????????????   ???????????????w??????????????????w  ?????????????????????????????w   ??????????????????????????   ????????????????????w  pic.twitter.com/tAiKEuhgZ3,0
3140,"Sucks that the only place I can go to if I can’t handle , is the one I don’t feel safe in.   And the only person I can _try_ to ask help if I need it, is the one I don’t trust.",1
2479,I'm on my 14th or 15th beer now. God I'm so alone please let me die. â?¹??”«  ,1
2896,Why did I just read through my old DMs. Fml,1
189,Damn I'm the only one who didn't get JB tickets??,0
249,Being lost in my own mind   ,1
1048,@bbcbristolsport so proud of City...2 Bristol boys scoring and a great performance...where's the cider  #OTIB,0
1465,"You promised you wouldn't leave, lie or hurt me. . .  But now I'm stuck being all alone, waiting for you to need me again. . .   ",1
1824,"Would love to stop crying sometime today, on my tenth cry 🙄 deep sadness on top of food poisoning do not mix. #miserable",1
653,I'm new to the #instructionalcoach world and would love to know your fave resources! I will be in a high school new to IC. #nervous #excited,0
2595,I don't know how I did it but I made the worst ceasar imaginable. And I'm the king at making ceasars... ,1
3085,Why are these fine guys on my timeline? Get off your too hot for me. I can't take it anymore.,0
1856,I'm welcoming  after my first full calendar year since overcoming . This year I go all the way to realms uncharted.,0
1535,"Just seeing school idols fills me with energy, makes me want to cheer for them and makes me also want to sing and dance together with them!",0
2994,i love his smile,0
2261,I've finished a whole jar of nutella in the past hour,0
3180,How many times I went through Hell? I can't remember ???????? cause I've been there to many times,1
1027,It is a bit depressing but I cannot wait to explore the rest of the album    pic.twitter.com/U953QJhTfU,0
1297,I feel like people only ever text me when I'm sleeping  ,0
1817,"Whenever u have a bad day, just remember that there's a bitch stalking you like it's their religion just to see if ur happier than them 😘",0
490,"If your nail polish has hardened or is gummy, place the bottle in a pan of boiling water. The polish will be like new.",0
736,"My brain caught a bug, Or maybe it was my heart, Darkness gives a fucj    ",1
3108,"Thanks to the Giants, I'm going to suffer from serious playoff FOMO come January.. I don't even want to watch their game tonight. ",0
2621,You are sitting in solitude alone & smoking ............ I know you are sad &  ........but DONT SMOKE BABY  pic.twitter.com/auCoNMXY0m,0
2672,"You are MINE, my baby, my headache, my love, my smile, my frown, my wrong, my right, my pain, my happiness, my everything.",0
168,Have to work everyday for the rest of the year ,1
1847,A few hours till 2017... If you told me i would still be here 4 years ago i would have never believed you. ,1
2234,I'm just going to say it. I'm a complete fucking mess here! Seriously wanting to just run and kiss a certain individual. She knows who she is. I can't tag her in it tho. She is still my better half.,1
2912,"Wow that last chick was a bit intense, poor Freddie was a bit unnerved lol #NinjaWarriorAU",0
1799,Happy New Year from !  We hope it is a year filled with joy and that we can work together to tackle  in Australia  pic.twitter.com/zMsgPqkfbi,0
2386,This game in El Paso looks like a high school game ,0
1831,Hey @Apple I hope you guys don't release that #horrendous looking copper color.  Might as well walk around with a pocket full of pennies 😂,0
2849,"Human being is a design of expression that despite the  of a situation, regardless of the odds, we still rise in our .",0
865,Some days I don't feel like I'm giving my 2 enough ?? I'm not loving them enough hugging them enough telling them how much I love them Enough! And it really upsets me to feel a failure at the one thing I should get so right and it often feels so wrong. Hurts alote,1
2293,"We are all so much together, but we are all dying of loneliness. â€”Albert Schweitzer   ??¤”???”",0
2487,Any NA gamers out there? I’ve got no friends here...,0
1078,Happy bday @Dineo_Jazzz . You legit the big sister I never had 😌 have an amazing day dude 🙏🏽,0
615,"i find it really interesting how  shows up differently in men vs. women. Depression in men usually manifests in men as workaholism or addiction. in women, you usually see the more “classic” symptoms like crying,  mood, difficulty getting out of bed, etc.  pic.twitter.com/C6Hi8MOkKB",0
651,I think depression and grief and anxiety and so many mental illnesses really are like the ocean. Sometimes it's a great day for swimming and sometimes the waves are knocking you flat. It never fully gets better. But try to hang on to the good days guys. I will too,0
1060,1. Burning Desire: You must be in love with your goal. #thinkandgrowrich #health #money #happiness #love,0
1896,"Do you ever fall asleep before you set your alarm, but then the Lord wakes you up on time anyways 🙌🏻 #WontHeDoIt",0
1616,Music can be the worst or best thing    pic.twitter.com/X3zNEgk9td,0
849,Any girl want a load? ;) dm me #horny #cum #snap #dmme #cumtribute #cocktribute,0
1601,"#ThursdayThoughts The richest wealth is #Wisdom, the strongest weapon is #peace, the best security is #faith &amp; the best tonic is #laughter",0
2958,@NEXXhelmets @REVIT thank you guys! It is a #pleasure and an #honor to work with you on the @_Tea2wine_ expedition 💯%‼️👊 🏍️🌍,0
2,"Depressed and lonely /: Stuck in a deep, never ending hole :(  ",1
36,  How come I see no value in my own life...?  It feels like I was born this way; seeing no self values.,1
1893,i do love shack shake,0
121,Love to find pics of me! (not my pic) Because love hurts ???§???¥    ??’”,0
217,Gm and have a  #Tuesday!,0
1144,@RRakoto42 It only took me 39 seconds to fly over Mozambique. #awesomeness,0
1549,no matter how many sad ghost man tears he's crying now! you are not entitled to forgiveness just because you're really sad now!!,1
2165,@BollyBigBolt #cheerful That pink makes the other colours pop! x,0
1969,one sec ur  and the other ur ,1
480,Supporting the most vulnerable members of our community who are at risk of  and   pic.twitter.com/4vNqE9Ss0P,0
2549,"  may the sadness not pull you in the void, may you speak your mind and let your feelings show, but sometimes you are numb to joy",0
2985,"My author copies have landed in Australia. My agent has them. Soon, I'll be able to hold one and flick through it. #excitement #StoneCircle",0
1739,"You can be discouraged by failure or you can learn from it. -- Thomas J. Watson,#motivationalquote,#success",0
1296,"Spread the love means no matter how hard life is, never stop smilling :) and be happy. Always.",0
225," mood can be caused by infectious diseases, nutritional deficiencies, neurological conditions, and physiological problems.",0
745,"Well, I didn't receive any presents this year. Maybe it'll receive them in a couple of days or maybe next year.  ??????????????",0
2366,@BCFC_Community excellent Jnr blues parents Meeting tonite lots of info given cheers all👍 #futuresbright#development baileyu12s #excited 😃⚽,0
2074,Feels like no one wants to talk to me   ,1
2886,"You keep losing your self respect , if u keep giving them chances.??   ",0
341,I've never dream to love him,0
3149,"The Audacity of  Whom are the ""We""  represents? Oh I get it... It's the pecker in the girls potty people??‘�",0
706,You can clearly appreciate the sub-harmonics in both...-ONE💯😂😂😂👍🏿 ,0
159,"And now that Im having the other way around, i feel so upset and sad",1
2971,Shout out to everyone with  preparing to put their mask on & pretend to be happy for .  Icy bubble all over,1
1179,So much excitement for Rome this time next week - getting ready to burn and turn red too 😂,0
114,Chad and Sarah is honestly me and my ex 10 years ago 😂😂 #CBB #horrifying,0
2114,@UnitedStandMUFC So English clubs get over charged and other clubs like Real Madrid bully to get players on the cheap,0
65,"People bring you down. Love fails from time to time. You get lost, then can't find your way.   ",0
1331,"5,877 #impressions over the last 24 hours. I've had an insightful #pleasure enlightening you all today, I hope I have been of #service. #USA",0
488,So it's New Year's Eve and I have no plans for New Year's Eve ,0
163,@Arquipimp 😂😂😂😂\nU mean overprice English clubs\nReal Madrid see bayern as no threat then look 😂,0
1654,Good morning family to all of you who took the time to wish mom a HAPPY BIRTHDAY Thank you from my ❤ love you be blessed,0
1329,Can't sleep..got so much on my mind ,1
1962,"Also, I finally caved and ""viewed my year"" on fb. Made me feel more  than  ....thanks, Facebook. ???¬",0
2740,Anger replaced by love = calming. If we love Him all things (& whatever angers you) will work together for good.  ,0
984,I really don't know what I'm going to do about Christmas.,0
